Station name,Sheffield Hadfields
Station number,"F0605"
External number,---
River,River Don
Operator,---
NGR,SK3893190954
Easting,"438931"
Northing,"390954"
Parameter-name,SG [Stage]
Parameter Type,Stage
Time series name,YOR/F0605/SG/15m.Cmd.RelAbs.P
Time series unit,m
Time level,High-resolution
Time series type,Other
Equidistant time series,yes
Time series value distance,15 minute
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/01/2007 00:00:00 to 31/12/2007 23:45:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value[m],State of value,Interpolation,Absolute value[mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
03/01/2007 12:00:00,0.578,G,102,30.786,G,102
03/01/2007 12:15:00,0.579,G,102,30.787,G,102
03/01/2007 12:30:00,0.582,G,102,30.790,G,102
03/01/2007 12:45:00,0.579,G,102,30.787,G,102
03/01/2007 13:00:00,0.581,G,102,30.789,G,102
03/01/2007 13:15:00,0.578,G,102,30.786,G,102
03/01/2007 13:30:00,0.579,G,102,30.787,G,102
03/01/2007 13:45:00,0.577,G,102,30.785,G,102
03/01/2007 14:00:00,0.577,G,102,30.785,G,102
03/01/2007 14:15:00,0.573,G,102,30.781,G,102
03/01/2007 14:30:00,0.571,G,102,30.779,G,102
03/01/2007 14:45:00,0.569,G,102,30.777,G,102
03/01/2007 15:00:00,0.568,G,102,30.776,G,102
03/01/2007 15:15:00,0.565,G,102,30.773,G,102
03/01/2007 15:30:00,0.564,G,102,30.772,G,102
03/01/2007 15:45:00,0.564,G,102,30.772,G,102
03/01/2007 16:00:00,0.563,G,102,30.771,G,102
03/01/2007 16:15:00,0.562,G,102,30.770,G,102
03/01/2007 16:30:00,0.563,G,102,30.771,G,102
03/01/2007 16:45:00,0.559,G,102,30.767,G,102
03/01/2007 17:00:00,0.561,G,102,30.769,G,102
03/01/2007 17:15:00,0.560,G,102,30.768,G,102
03/01/2007 17:30:00,0.559,G,102,30.767,G,102
03/01/2007 17:45:00,0.562,G,102,30.770,G,102
03/01/2007 18:00:00,0.564,G,102,30.772,G,102
03/01/2007 18:15:00,0.564,G,102,30.772,G,102
03/01/2007 18:30:00,0.566,G,102,30.774,G,102
03/01/2007 18:45:00,0.565,G,102,30.773,G,102
03/01/2007 19:00:00,0.570,G,102,30.778,G,102
03/01/2007 19:15:00,0.568,G,102,30.776,G,102
03/01/2007 19:30:00,0.569,G,102,30.777,G,102
03/01/2007 19:45:00,0.569,G,102,30.777,G,102
03/01/2007 20:00:00,0.567,G,102,30.775,G,102
03/01/2007 20:15:00,0.564,G,102,30.772,G,102
03/01/2007 20:30:00,0.564,G,102,30.772,G,102
03/01/2007 20:45:00,0.565,G,102,30.773,G,102
03/01/2007 21:00:00,0.568,G,102,30.776,G,102
03/01/2007 21:15:00,0.565,G,102,30.773,G,102
03/01/2007 21:30:00,0.567,G,102,30.775,G,102
03/01/2007 21:45:00,0.568,G,102,30.776,G,102
03/01/2007 22:00:00,0.574,G,102,30.782,G,102
03/01/2007 22:15:00,0.575,G,102,30.783,G,102
03/01/2007 22:30:00,0.577,G,102,30.785,G,102
03/01/2007 22:45:00,0.578,G,102,30.786,G,102
03/01/2007 23:00:00,0.578,G,102,30.786,G,102
03/01/2007 23:15:00,0.582,G,102,30.790,G,102
03/01/2007 23:30:00,0.582,G,102,30.790,G,102
03/01/2007 23:45:00,0.580,G,102,30.788,G,102
04/01/2007 00:00:00,0.577,G,102,30.785,G,102
04/01/2007 00:15:00,0.577,G,102,30.785,G,102
04/01/2007 00:30:00,0.575,G,102,30.783,G,102
04/01/2007 00:45:00,0.576,G,102,30.784,G,102
04/01/2007 01:00:00,0.577,G,102,30.785,G,102
04/01/2007 01:15:00,0.580,G,102,30.788,G,102
04/01/2007 01:30:00,0.580,G,102,30.788,G,102
04/01/2007 01:45:00,0.585,G,102,30.793,G,102
04/01/2007 02:00:00,0.583,G,102,30.791,G,102
04/01/2007 02:15:00,0.581,G,102,30.789,G,102
04/01/2007 02:30:00,0.584,G,102,30.792,G,102
04/01/2007 02:45:00,0.583,G,102,30.791,G,102
04/01/2007 03:00:00,0.587,G,102,30.795,G,102
04/01/2007 03:15:00,0.583,G,102,30.791,G,102
04/01/2007 03:30:00,0.586,G,102,30.794,G,102
04/01/2007 03:45:00,0.589,G,102,30.797,G,102
04/01/2007 04:00:00,0.592,G,102,30.800,G,102
04/01/2007 04:15:00,0.596,G,102,30.804,G,102
04/01/2007 04:30:00,0.592,G,102,30.800,G,102
04/01/2007 04:45:00,0.595,G,102,30.803,G,102
04/01/2007 05:00:00,0.588,G,102,30.796,G,102
04/01/2007 05:15:00,0.592,G,102,30.800,G,102
04/01/2007 05:30:00,0.582,G,102,30.790,G,102
04/01/2007 05:45:00,0.583,G,102,30.791,G,102
04/01/2007 06:00:00,0.584,G,102,30.792,G,102
04/01/2007 06:15:00,0.584,G,102,30.792,G,102
04/01/2007 06:30:00,0.587,G,102,30.795,G,102
04/01/2007 06:45:00,0.594,G,102,30.802,G,102
04/01/2007 07:00:00,0.596,G,102,30.804,G,102
04/01/2007 07:15:00,0.602,G,102,30.810,G,102
04/01/2007 07:30:00,0.603,G,102,30.811,G,102
04/01/2007 07:45:00,0.602,G,102,30.810,G,102
04/01/2007 08:00:00,0.602,G,102,30.810,G,102
04/01/2007 08:15:00,0.599,G,102,30.807,G,102
04/01/2007 08:30:00,0.601,G,102,30.809,G,102
04/01/2007 08:45:00,0.597,G,102,30.805,G,102
04/01/2007 09:00:00,0.599,G,102,30.807,G,102
04/01/2007 09:15:00,0.597,G,102,30.805,G,102
04/01/2007 09:30:00,0.593,G,102,30.801,G,102
04/01/2007 09:45:00,0.588,G,102,30.796,G,102
04/01/2007 10:00:00,0.593,G,102,30.801,G,102
04/01/2007 10:15:00,0.592,G,102,30.800,G,102
04/01/2007 10:30:00,0.594,G,102,30.802,G,102
04/01/2007 10:45:00,0.591,G,102,30.799,G,102
04/01/2007 11:00:00,0.592,G,102,30.800,G,102
04/01/2007 11:15:00,0.589,G,102,30.797,G,102
04/01/2007 11:30:00,0.593,G,102,30.801,G,102
04/01/2007 11:45:00,0.588,G,102,30.796,G,102
04/01/2007 12:00:00,0.592,G,102,30.800,G,102
04/01/2007 12:15:00,0.593,G,102,30.801,G,102
04/01/2007 12:30:00,0.599,G,102,30.807,G,102
04/01/2007 12:45:00,0.600,G,102,30.808,G,102
04/01/2007 13:00:00,0.604,G,102,30.812,G,102
04/01/2007 13:15:00,0.603,G,102,30.811,G,102
04/01/2007 13:30:00,0.606,G,102,30.814,G,102
04/01/2007 13:45:00,0.606,G,102,30.814,G,102
04/01/2007 14:00:00,0.604,G,102,30.812,G,102
04/01/2007 14:15:00,0.601,G,102,30.809,G,102
04/01/2007 14:30:00,0.601,G,102,30.809,G,102
04/01/2007 14:45:00,0.598,G,102,30.806,G,102
04/01/2007 15:00:00,0.598,G,102,30.806,G,102
04/01/2007 15:15:00,0.599,G,102,30.807,G,102
04/01/2007 15:30:00,0.599,G,102,30.807,G,102
04/01/2007 15:45:00,0.602,G,102,30.810,G,102
04/01/2007 16:00:00,0.603,G,102,30.811,G,102
04/01/2007 16:15:00,0.605,G,102,30.813,G,102
04/01/2007 16:30:00,0.599,G,102,30.807,G,102
04/01/2007 16:45:00,0.602,G,102,30.810,G,102
04/01/2007 17:00:00,0.598,G,102,30.806,G,102
04/01/2007 17:15:00,0.592,G,102,30.800,G,102
04/01/2007 17:30:00,0.588,G,102,30.796,G,102
04/01/2007 17:45:00,0.585,G,102,30.793,G,102
04/01/2007 18:00:00,0.584,G,102,30.792,G,102
04/01/2007 18:15:00,0.580,G,102,30.788,G,102
04/01/2007 18:30:00,0.576,G,102,30.784,G,102
04/01/2007 18:45:00,0.579,G,102,30.787,G,102
04/01/2007 19:00:00,0.580,G,102,30.788,G,102
04/01/2007 19:15:00,0.579,G,102,30.787,G,102
04/01/2007 19:30:00,0.582,G,102,30.790,G,102
